Validation_Set,Topics,Alpha,Beta,Perplexity,U_mass,C_v,C_uci,C_npmi
100% Corpus,75,1,0.5,-7.058017754409919,-3.5382234107173858,0.23372035950003645,-2.2768084274529246,-0.08113995958671967
100% Corpus,75,1,1,-7.15611226509372,-3.33850345444801,0.19378406891067979,-2.0630609356042537,-0.09569556058016511
100% Corpus,75,1,symmetric,-7.784835945106429,-5.905689094144318,0.3231203661986861,-4.970291456085829,-0.1388618430067123
100% Corpus,75,symmetric,0.01,-6.20400894625801,-6.441623698519909,0.31378291737723846,-5.756202285240472,-0.17763211731826506
100% Corpus,75,symmetric,0.1,-5.753991900551838,-6.516244401519271,0.3191557514273724,-5.74190285060977,-0.177879553775016
100% Corpus,75,symmetric,0.5,-5.824705632214276,-6.480774580153303,0.32366492929999896,-5.701865060195309,-0.1764710472838464
100% Corpus,75,symmetric,1,-5.964140551052265,-6.557519775999016,0.3257472178464378,-5.791478818083259,-0.17928758629856434
100% Corpus,75,symmetric,symmetric,-6.113015493616228,-6.403868667762815,0.3126570789306953,-5.723272877708657,-0.17664695977885259
100% Corpus,75,asymmetric,0.01,-6.20286647358083,-6.46956664749117,0.3111444410976236,-5.773590075890625,-0.178151375534291
100% Corpus,75,asymmetric,0.1,-5.763230000320743,-6.470190672460066,0.3175229816689685,-5.732626762434323,-0.17700264609381033
100% Corpus,75,asymmetric,0.5,-5.834890751571193,-6.565856194778882,0.3248818786699181,-5.694853643902732,-0.17677812694036404
100% Corpus,75,asymmetric,1,-5.971965156002092,-6.460543705505807,0.3221004150527596,-5.62181520530351,-0.1733597944428503
100% Corpus,75,asymmetric,symmetric,-6.115395175211485,-6.480807266825878,0.31214000952879234,-5.777850711425378,-0.17840372160649362
100% Corpus,80,0.01,0.01,-6.159532130123115,-6.288633163978308,0.30756502187681356,-5.541398682473873,-0.16820060970904102
100% Corpus,80,0.01,0.1,-5.710744031117335,-6.426724145559136,0.3155494677198109,-5.613850347288813,-0.17070491865176146
100% Corpus,80,0.01,0.5,-5.806875849484494,-6.559011900145931,0.328711026570765,-5.701331732369265,-0.17437889691825154
100% Corpus,80,0.01,1,-5.9371004433538985,-6.522066246475137,0.32485255214209985,-5.8179602045666226,-0.17963690534259125
100% Corpus,80,0.01,symmetric,-6.08935269193215,-6.261579748509826,0.3077251518482972,-5.519072043597809,-0.1674843524630079
100% Corpus,80,0.1,0.01,-6.371481075147129,-6.118210748060976,0.3019893330422586,-5.460159365044584,-0.1651421916500905
100% Corpus,80,0.1,0.1,-5.929091799461048,-6.146989457212186,0.30451045093647,-5.408609257720642,-0.16421862268278203
100% Corpus,80,0.1,0.5,-6.049329509514258,-6.427462796284246,0.3217764403797873,-5.680527196944664,-0.17440959284446203
100% Corpus,80,0.1,1,-6.1817752732299995,-6.561861474891396,0.3284073365442227,-5.70659849765258,-0.17420304693251665
100% Corpus,80,0.1,symmetric,-6.299990924957097,-6.1348749264885045,0.30341553036354557,-5.451552554562776,-0.1651112150934843
100% Corpus,80,0.5,0.01,-7.143410166547072,-6.29502777479506,0.3125392368919428,-5.488004668617072,-0.15474308197218364
100% Corpus,80,0.5,0.1,-6.325651425563348,-6.1931710373630295,0.3123366950577272,-5.272773694487955,-0.14770459908237404
100% Corpus,80,0.5,0.5,-6.423315583307376,-5.702691067508814,0.28949644758900217,-4.725925753122072,-0.13142772884529405
100% Corpus,80,0.5,1,-6.54927047552554,-5.318570521389295,0.29114481807378556,-4.153213423201551,-0.11513080483016606
100% Corpus,80,0.5,symmetric,-7.006114238390446,-6.290404455241561,0.31236380345409237,-5.493139755797924,-0.155143175112397
100% Corpus,80,1,0.01,-8.0767144717953,-5.851746029553506,0.32956001786102684,-4.9171669106542435,-0.13691021725078784
100% Corpus,80,1,0.1,-6.9848713820618284,-4.971630303406829,0.30628467055508135,-3.896159000247784,-0.10670360687738005
100% Corpus,80,1,0.5,-7.129760873792417,-3.5404957534120998,0.22822105459043013,-2.2899688877272886,-0.08559925218854356
100% Corpus,80,1,1,-7.191069680233893,-3.2917060997519556,0.18931533277855572,-1.983255472128556,-0.09519070940289628
100% Corpus,80,1,symmetric,-7.914453621603982,-5.835331772260105,0.3291733616815561,-4.885342164182633,-0.1357785696642531
100% Corpus,80,symmetric,0.01,-6.165489315627153,-6.2493229832936645,0.30595707828013075,-5.549075223462202,-0.16849783779434357
100% Corpus,80,symmetric,0.1,-5.715589526519415,-6.416760136479894,0.3157342389648704,-5.594082191390569,-0.16986128963858288
100% Corpus,80,symmetric,0.5,-5.815387114337026,-6.532708263212546,0.3265536029410748,-5.688633042545737,-0.17412635451097797
100% Corpus,80,symmetric,1,-5.946155896832419,-6.542514171381316,0.32547550159748206,-5.822018065376906,-0.1797912677384283
100% Corpus,80,symmetric,symmetric,-6.095087800527001,-6.275972664626988,0.3074466591363141,-5.550542939150246,-0.16858725700277927
100% Corpus,80,asymmetric,0.01,-6.163232325457701,-6.387307060086238,0.3105985002830036,-5.587507341549508,-0.16939681274226798
100% Corpus,80,asymmetric,0.1,-5.727469193759341,-6.284866471498537,0.3091738431686963,-5.577614406258628,-0.16894090966344932
100% Corpus,80,asymmetric,0.5,-5.814957763341632,-6.614830495885991,0.32638240245300326,-5.72853904661883,-0.1759012675770248
100% Corpus,80,asymmetric,1,-5.951110409415534,-6.620352778954796,0.32994648155442785,-5.875477865715894,-0.18141588261248368
100% Corpus,80,asymmetric,symmetric,-6.095701798454916,-6.370588423043534,0.3103165734958089,-5.580515940706621,-0.16882216922985555
100% Corpus,85,0.01,0.01,-6.156368436056971,-6.581908120354267,0.32548666534122694,-5.868215431474818,-0.1818671642846539
100% Corpus,85,0.01,0.1,-5.710880983673134,-6.530899403048635,0.32461912482517524,-5.839876163750228,-0.18204421700083437
100% Corpus,85,0.01,0.5,-5.821906097354851,-6.487056154363665,0.3227167778336199,-5.74132424172577,-0.17868760227850197
100% Corpus,85,0.01,1,-5.959955339968034,-6.535146828595564,0.3173485012967238,-5.73475686061337,-0.17857637314425726
100% Corpus,85,0.01,symmetric,-6.103403020724522,-6.547298293908736,0.32371542362135475,-5.844830723234803,-0.18096045867575627
100% Corpus,85,0.1,0.01,-6.371323501919037,-6.540261385331282,0.323467570187598,-5.847171300642871,-0.1802566218003361
100% Corpus,85,0.1,0.1,-5.93174792175585,-6.620321734400948,0.32423541838421976,-5.833365455708684,-0.18009620142513263
100% Corpus,85,0.1,0.5,-6.068384756675445,-6.536983758673987,0.3283907300779822,-5.8273165904349575,-0.18056253159816865
100% Corpus,85,0.1,1,-6.2157233834368055,-6.466228720355587,0.3173668721462614,-5.675102159055288,-0.17576001795972326
100% Corpus,85,0.1,symmetric,-6.317245708416687,-6.534727519237787,0.324010664552763,-5.83007772981384,-0.17949123122802133
100% Corpus,85,0.5,0.01,-7.181212225533099,-6.146138433947812,0.30970781113343465,-5.289814090861166,-0.14866128435695034
100% Corpus,85,0.5,0.1,-6.336335991223561,-6.0122402895675595,0.30972586038487354,-5.09425332108535,-0.14276427344256898
100% Corpus,85,0.5,0.5,-6.453104616330024,-5.606004458941558,0.29488229581221337,-4.594542858850586,-0.1286772851756629
100% Corpus,85,0.5,1,-6.575009120204264,-5.084137782406094,0.28583174828448044,-3.95867819813659,-0.11024977029058693
100% Corpus,85,0.5,symmetric,-7.075925517115397,-6.143935585607252,0.3109944623294937,-5.291226960656422,-0.14881196449461567
100% Corpus,85,1,0.01,-8.16795000095722,-5.802252047886504,0.33713301961991904,-4.920525562579909,-0.13794607379162613
100% Corpus,85,1,0.1,-7.042108945674353,-4.777646726626247,0.30675658197212574,-3.8102669369125577,-0.10535902698690434
100% Corpus,85,1,0.5,-7.205200737684581,-3.5084181128335143,0.22305791094128466,-2.23191313666111,-0.08736313783173248
100% Corpus,85,1,1,-7.224300706012683,-3.2705941586046037,0.1848820447946256,-1.893910549039877,-0.09387672736723521
100% Corpus,85,1,symmetric,-8.042963797189246,-5.736687818417186,0.3340298700353128,-4.8467591933012635,-0.1356691068158209
100% Corpus,85,symmetric,0.01,-6.160552213907813,-6.580780851066189,0.32337723600561713,-5.876057849804246,-0.18208586141095662
100% Corpus,85,symmetric,0.1,-5.715433540493008,-6.518115622031909,0.3243766324766097,-5.810939787966926,-0.18098933222069657
100% Corpus,85,symmetric,0.5,-5.8280829415956985,-6.499944838523318,0.3235363216079493,-5.751771577878094,-0.17911447753990373
100% Corpus,85,symmetric,1,-5.9665161231752615,-6.529652266360226,0.3170364059840194,-5.744787926368635,-0.17903183520965524
100% Corpus,85,symmetric,symmetric,-6.108188490329131,-6.600261710596235,0.3259592931862021,-5.879128846257335,-0.18216267141740186
100% Corpus,85,asymmetric,0.01,-6.159062042880997,-6.591300238189586,0.3212113838787813,-5.794302122791284,-0.17856929967417812
100% Corpus,85,asymmetric,0.1,-5.727522909472587,-6.5855853391672206,0.32642134620785884,-5.827351733775628,-0.18064681323669401
100% Corpus,85,asymmetric,0.5,-5.83947813142842,-6.5389895230247586,0.32280030595666015,-5.728148838233388,-0.17815598647834324
100% Corpus,85,asymmetric,1,-5.974966843875924,-6.506601046902048,0.317716442700256,-5.581619093941392,-0.1726689985594935
100% Corpus,85,asymmetric,symmetric,-6.107159387793423,-6.561093386827951,0.3210029860180111,-5.781017060991602,-0.17828335390737743
100% Corpus,90,0.01,0.01,-6.1309253440990545,-6.553573632405281,0.32251541464131644,-5.784400484067502,-0.17706583601804396
100% Corpus,90,0.01,0.1,-5.696444996952006,-6.42700250760958,0.32156693241342943,-5.758126955051325,-0.17729263873766038
100% Corpus,90,0.01,0.5,-5.806431937273939,-6.586287805948958,0.33068956828235396,-5.84905830131483,-0.1824115946632606
100% Corpus,90,0.01,1,-5.9576830927082955,-6.645729746447501,0.3245963627180291,-5.943921675289609,-0.18514059477157976
100% Corpus,90,0.01,symmetric,-6.095826342276757,-6.562183960070531,0.32327558546277047,-5.776664966497312,-0.1766861677068089
100% Corpus,90,0.1,0.01,-6.369751075996671,-6.433589434340177,0.3210537562393101,-5.681014770765473,-0.171152269061477
100% Corpus,90,0.1,0.1,-5.922367424081136,-6.422938411272872,0.3232443933608569,-5.685710410662076,-0.17367416570290028
100% Corpus,90,0.1,0.5,-6.070516256608405,-6.594722148205739,0.3321590046969969,-5.755039147561457,-0.1775000978598311
100% Corpus,90,0.1,1,-6.2226272415655774,-6.721396037470762,0.32698955449446315,-5.9662365371739785,-0.18541716896180727
100% Corpus,90,0.1,symmetric,-6.333874573424052,-6.4148426120329995,0.31998439945466645,-5.67480728019648,-0.17108506210531566
100% Corpus,90,0.5,0.01,-7.224349041421277,-6.059345666563359,0.30972203933186554,-5.148729604841084,-0.14313067559418882
100% Corpus,90,0.5,0.1,-6.351214167934499,-5.913300946228468,0.30330937164102073,-4.957519147691365,-0.13677716098136777
100% Corpus,90,0.5,0.5,-6.4721598033823735,-5.2048583959187,0.28557885509980646,-4.199966728884825,-0.1182009092126565
100% Corpus,90,0.5,1,-6.603459425481522,-4.792101840038711,0.28270127044660515,-3.6490552526296263,-0.10107703220775625
100% Corpus,90,0.5,symmetric,-7.152213996716537,-6.044851938043565,0.3088627556510797,-5.140631779559584,-0.14282544096150857
100% Corpus,90,1,0.01,-8.257644202473369,-5.797936572688276,0.32666332648541485,-4.987942965696393,-0.1430084233697656
100% Corpus,90,1,0.1,-7.099187131296749,-4.871640948089324,0.30549472976689607,-3.8798151407625294,-0.10885934952153321
100% Corpus,90,1,0.5,-7.27062701589983,-3.536495683810858,0.22020629591785384,-2.275349663939151,-0.09223755536112428
100% Corpus,90,1,1,-7.257367705837552,-3.258741354233112,0.18314523937416047,-1.892325428305075,-0.09578373502435844
100% Corpus,90,1,symmetric,-8.172854487079691,-5.808634654554974,0.3279061662869708,-4.98896355264914,-0.14312086906013174
100% Corpus,90,symmetric,0.01,-6.1337766076336235,-6.568759872203255,0.32162179397217117,-5.806809793659669,-0.17797408605919848
100% Corpus,90,symmetric,0.1,-5.699177658512727,-6.4465154386747345,0.32231080366976056,-5.775699064534648,-0.17784549957953838
100% Corpus,90,symmetric,0.5,-5.8106727979515576,-6.597616170494262,0.3310371328102161,-5.861331389149633,-0.18280346513001777
100% Corpus,90,symmetric,1,-5.962133129336372,-6.637163420744422,0.3243614344907485,-5.926027389493894,-0.18466978528300673
100% Corpus,90,symmetric,symmetric,-6.098640857419973,-6.53378255551622,0.3215797530141345,-5.769331214513943,-0.17666980575015853
100% Corpus,90,asymmetric,0.01,-6.143719149233155,-6.392728331012275,0.3197791558071239,-5.664878943347521,-0.17176597829933435
100% Corpus,90,asymmetric,0.1,-5.702660797968326,-6.485258301125091,0.32532677427979406,-5.780987460649317,-0.17785565802182376
100% Corpus,90,asymmetric,0.5,-5.8159660025538145,-6.651571188611303,0.3332328974375957,-5.850613328182169,-0.1816911506906802
100% Corpus,90,asymmetric,1,-5.965154526221322,-6.61619167979213,0.32186057696337284,-5.869506732573676,-0.1827220426780958
100% Corpus,90,asymmetric,symmetric,-6.108425018129811,-6.384363442635991,0.3198828892162682,-5.639824387092601,-0.17102247526352585
100% Corpus,95,0.01,0.01,-6.122834155466997,-6.604483057395599,0.3281711184550246,-5.814820272979029,-0.17693253790317393
100% Corpus,95,0.01,0.1,-5.673038562506652,-6.503227547296617,0.32529367242703017,-5.712961350871027,-0.17378548366533905
100% Corpus,95,0.01,0.5,-5.7994689988350725,-6.640006122053801,0.32667130046995096,-5.820047734960698,-0.17973479948592677
100% Corpus,95,0.01,1,-5.949399332019262,-6.747481005946301,0.3280590110673476,-5.975974725291776,-0.18535266986235116
100% Corpus,95,0.01,symmetric,-6.105837557636225,-6.59903803001155,0.3276980443956131,-5.815147792244274,-0.1770820927846532
100% Corpus,95,0.1,0.01,-6.366108608889228,-6.5361363141526825,0.3264660301774835,-5.720352190242795,-0.17274293601388638
100% Corpus,95,0.1,0.1,-5.918442314996397,-6.572147239350746,0.3303666220527078,-5.766578397989935,-0.17457487365472915
100% Corpus,95,0.1,0.5,-6.0696121543408506,-6.459328648777927,0.32774494571383245,-5.591671827852699,-0.1703123371356445
100% Corpus,95,0.1,1,-6.230597466352524,-6.712141936852973,0.33093366323950746,-5.850839702409527,-0.1800879519206189
100% Corpus,95,0.1,symmetric,-6.348147318426421,-6.533397738790257,0.3277197138613549,-5.706460044243655,-0.17237026943123956
100% Corpus,95,0.5,0.01,-7.255306215190117,-5.884553992819214,0.298229098591023,-5.031097679721274,-0.13938180495293426
100% Corpus,95,0.5,0.1,-6.3631439720787935,-5.762793873011547,0.29539853402928257,-4.817558015720003,-0.13373455772921808
100% Corpus,95,0.5,0.5,-6.487829578975454,-5.1714289151598285,0.2774437372027566,-4.159066919045922,-0.11679578775168353
100% Corpus,95,0.5,1,-6.6211661586419135,-4.637904927600598,0.26951014663468875,-3.4892578111026977,-0.0959343401752727
100% Corpus,95,0.5,symmetric,-7.218399239431205,-5.898020590580397,0.29859645871574036,-5.046291135340368,-0.14002883764992952
100% Corpus,95,1,0.01,-8.326867602278648,-5.6899387247134054,0.3240198346722832,-4.876194010725699,-0.13972385729962983
100% Corpus,95,1,0.1,-7.150390529353049,-4.8078400086889435,0.3020760073425227,-3.8126161055305863,-0.10792703610940765
100% Corpus,95,1,0.5,-7.328845899370811,-3.478460760433732,0.21385914868996317,-2.2210521346173286,-0.0934233370084669
100% Corpus,95,1,1,-7.283036648686827,-3.366459881751618,0.19059319339933034,-1.973826497191151,-0.10069774795244231
100% Corpus,95,1,symmetric,-8.283669959405044,-5.687212848529271,0.3237247928668286,-4.8767633427473465,-0.13980107305784678
100% Corpus,95,symmetric,0.01,-6.124103627246926,-6.56266390970624,0.32687685642377695,-5.785097472287084,-0.17604238774773934
100% Corpus,95,symmetric,0.1,-5.674616743777566,-6.5130872664135335,0.32566589685440955,-5.722135416976839,-0.17397123562453856
100% Corpus,95,symmetric,0.5,-5.801403245511671,-6.613727039006269,0.3255175988792993,-5.795805950123973,-0.1788977201720324
100% Corpus,95,symmetric,1,-5.950717644721701,-6.7521498284989425,0.32751335364779055,-5.97671530632003,-0.1852989142468968
100% Corpus,95,symmetric,symmetric,-6.10690432331876,-6.575040926938077,0.32753720205962683,-5.793872808070769,-0.17625215338578498
100% Corpus,95,asymmetric,0.01,-6.122623643357654,-6.464210562815522,0.3243026895650981,-5.674262272464547,-0.17176589772545842
100% Corpus,95,asymmetric,0.1,-5.681321788863757,-6.469990464050363,0.323196897055257,-5.622620608263877,-0.1698875453649438
100% Corpus,95,asymmetric,0.5,-5.807753039557632,-6.691670372877204,0.3284778625479851,-5.7702542656007365,-0.17719080235094045
100% Corpus,95,asymmetric,1,-5.955211352582119,-6.693918692791531,0.3265956035186574,-5.85308116543806,-0.18023296491393018
100% Corpus,95,asymmetric,symmetric,-6.1063143467521535,-6.461287986851843,0.32367598058632857,-5.674189103563197,-0.1718847871569341
100% Corpus,100,0.01,0.01,-6.099864864400061,-6.39507714427175,0.3160163186544929,-5.731661404524594,-0.17379015566109243
100% Corpus,100,0.01,0.1,-5.665504628156718,-6.611573411940774,0.32024004634510156,-5.921406776031602,-0.18186719306469526
100% Corpus,100,0.01,0.5,-5.801040821425518,-6.735666771070962,0.32208765361280084,-5.955882380361524,-0.184573357076074
100% Corpus,100,0.01,1,-5.955702906442815,-6.539903118807375,0.32615127849394554,-5.7168832050125955,-0.17570155082877364
100% Corpus,100,0.01,symmetric,-6.099942625045482,-6.400219130720477,0.31624412497646226,-5.73765665775434,-0.17395787548348782
100% Corpus,100,0.1,0.01,-6.3556684828188015,-6.365454741171675,0.31752241521873387,-5.662017777319614,-0.1701234453498341
100% Corpus,100,0.1,0.1,-5.9197436958678145,-6.355313854414936,0.3195318472568213,-5.645569448331696,-0.16961958288205184
100% Corpus,100,0.1,0.5,-6.0959355061802505,-6.64049469153231,0.3227895485039642,-5.9203334497936035,-0.18282173313172462
100% Corpus,100,0.1,1,-6.2426862097630815,-6.574030718129808,0.3237499991030809,-5.823891732975507,-0.17770730143271
100% Corpus,100,0.1,symmetric,-6.355659478182473,-6.364206479509757,0.31832634542352417,-5.650714814857037,-0.16974983291838133
100% Corpus,100,0.5,0.01,-7.279659906421212,-5.682800550020568,0.3055681465843833,-4.884068318155142,-0.1333563204657042
100% Corpus,100,0.5,0.1,-6.366423092467837,-5.464608955989477,0.30113257036158025,-4.613521768905875,-0.12523757638877533
100% Corpus,100,0.5,0.5,-6.5048252807630975,-4.944194867037876,0.2810961605212677,-3.935963570948621,-0.1087695890536962
100% Corpus,100,0.5,1,-6.645839819501284,-4.461781831543128,0.2815904919157682,-3.2707395013655685,-0.08823759097573651
100% Corpus,100,0.5,symmetric,-7.27966324264937,-5.682833495680894,0.3055681465843833,-4.884068318155142,-0.1333563204657042
100% Corpus,100,1,0.01,-8.428875040737925,-5.727990945163389,0.3171307137769224,-4.965339714416091,-0.14651122831029392
100% Corpus,100,1,0.1,-7.211077548273016,-4.978803027674285,0.30125160905372383,-3.9662072622753044,-0.11558524055123065
100% Corpus,100,1,0.5,-7.379007432901932,-3.4311280361733685,0.2084093143852287,-2.1581887199666676,-0.09386920433515472
100% Corpus,100,1,1,-7.304193252337084,-3.5342384698353184,0.2002966929974794,-2.0933917027200444,-0.10655343606269163
100% Corpus,100,1,symmetric,-8.42887175535645,-5.727926237825979,0.3171307137769224,-4.965339714416091,-0.14651122831029392
100% Corpus,100,symmetric,0.01,-6.09991115489176,-6.403195070033917,0.3169373705639547,-5.732500076389357,-0.17377658833695636
100% Corpus,100,symmetric,0.1,-5.665562166319105,-6.621600761393388,0.32064000640159274,-5.931505512343574,-0.18224143998946765
100% Corpus,100,symmetric,0.5,-5.801192576180273,-6.7332622657210415,0.32222377058973123,-5.951993906737593,-0.18439433407181013
100% Corpus,100,symmetric,1,-5.9559084270260945,-6.542335197579073,0.3267553183101912,-5.724739825538864,-0.17598529458367768
100% Corpus,100,symmetric,symmetric,-6.099948074061273,-6.380053923609316,0.31546155860766295,-5.71902115216589,-0.17332726430110024
100% Corpus,100,asymmetric,0.01,-6.1042611908499715,-6.438766554979418,0.31584122575367674,-5.726351417223095,-0.17343099566754017
100% Corpus,100,asymmetric,0.1,-5.674282960044455,-6.590094983541226,0.32136280179785714,-5.845047051899165,-0.17915659570948095
100% Corpus,100,asymmetric,0.5,-5.801274653663862,-6.564387379969256,0.3170447775661504,-5.803325130377387,-0.17825285444683334
100% Corpus,100,asymmetric,1,-5.957591333594278,-6.52544832210484,0.3328263929750178,-5.791126292431143,-0.1767810765313709
100% Corpus,100,asymmetric,symmetric,-6.104154354090076,-6.446682155660669,0.3165219312505553,-5.7259853988923775,-0.1733804831029793
